ID,생산년도,모델출시년도,브랜드,차량모델명,판매도시,판매구역,주행거리,배기량,압축천연가스(CNG),경유,가솔린,하이브리드,액화석유가스(LPG),가격
TRAIN_04088,2010,2010,volkswagen,touran,PNO,ZAC,255000,1390,0,0,1,0,0,39.65
TRAIN_04089,2010,2009,opel,astra,IXW,LOD,161000,1598,0,0,1,0,0,42.77
TRAIN_04090,2016,2012,bmw,seria-3,WRO,DOL,78705,1998,0,1,0,0,0,127.27
TRAIN_04091,2017,2011,toyota,yaris,JBP,SWI,190000,1496,0,0,1,0,0,57.07
TRAIN_04092,2015,2012,toyota,auris,PIA,MAZ,165356,1598,0,1,0,0,0,57.2
TRAIN_04093,2009,2006,bmw,x5,SIO,MAZ,229657,2993,0,1,0,0,0,81.25
TRAIN_04094,2012,2004,mitsubishi,colt,BML,ZAC,87865,1332,0,0,1,0,0,19.5
TRAIN_04095,2016,2015,volkswagen,caddy,DRA,ZAC,162000,1197,0,0,1,0,0,62.27
TRAIN_04096,2011,2005,renault,clio,RYB,SLA,114299,1149,0,0,1,0,0,25.87
TRAIN_04097,2018,2017,honda,civic,WAR,MAZ,97000,1500,0,0,1,0,0,116.87
TRAIN_04098,2011,2005,opel,zafira,KRA,MAL,306000,1686,0,1,0,0,0,24.7
TRAIN_04099,2008,2005,renault,clio,KRY,MAL,134000,1149,0,0,1,0,0,15.47
TRAIN_04100,2012,2008,renault,megane,WIE,MAL,109000,1598,0,0,1,0,0,38.87
TRAIN_04101,2011,2008,citroen,c5,PLO,MAZ,255000,1997,0,1,0,0,0,34.97
TRAIN_04102,2006,2005,nissan,note,YTH,POM,178688,1598,0,0,1,0,0,19.43
TRAIN_04103,2008,2002,renault,megane,ZAR,LUU,176000,1598,0,0,1,0,0,18.07
TRAIN_04104,2009,2003,nissan,micra,GRU,KUJ,141362,1240,0,0,1,0,0,15.47
TRAIN_04105,2017,2013,nissan,qashqai,KRA,MAL,63000,1197,0,0,1,0,0,90.87
TRAIN_04106,2014,2014,kia,soul,KEP,WIE,102000,1591,0,0,1,0,0,57.07
TRAIN_04107,2021,2019,nissan,juke,BYT,SLA,10,999,0,0,1,0,0,130.56
TRAIN_04108,2008,2008,honda,accord,KKB,LOD,374000,2199,0,1,0,0,0,31.2
TRAIN_04109,2008,2008,skoda,superb,KAT,SLA,238000,1798,0,0,1,0,0,31.2
TRAIN_04110,2016,2008,citroen,berlingo,ZAB,LUU,173000,1560,0,1,0,0,0,62.39
TRAIN_04111,2011,2009,bmw,x1,ICX,DOL,278000,1995,0,1,0,0,0,51.87
TRAIN_04112,2011,2003,audi,a3,UMJ,SLA,127000,1197,0,0,1,0,0,42.77
TRAIN_04113,2018,2016,kia,sportage,LUB,LUB,33871,1591,0,0,1,0,0,128.7
TRAIN_04114,2014,2013,skoda,octavia,OPO,OPO,249000,1598,0,1,0,0,0,44.61
TRAIN_04115,2007,2004,bmw,seria-1,CAY,SWI,200000,1995,0,1,0,0,0,26.0
TRAIN_04116,2012,2008,seat,ibiza,MIN,MAZ,121000,1197,0,0,1,0,0,25.22
TRAIN_04117,2012,2007,volkswagen,tiguan,TCN,LUU,123000,1984,0,0,1,0,0,53.17
TRAIN_04118,2016,2008,opel,insignia,ZHF,ZAC,92500,1598,0,0,1,0,0,64.87
TRAIN_04119,2008,2007,fiat,bravo,KUT,LOD,211169,1368,0,0,1,0,0,18.07
TRAIN_04120,2017,2014,volkswagen,passat,OZA,MAZ,194634,1968,0,1,0,0,0,123.89
TRAIN_04121,2008,2007,ford,mondeo,FLO,POM,261321,1997,0,1,0,0,0,23.27
TRAIN_04122,2018,2016,renault,megane,NLX,MAZ,99000,1598,0,0,1,0,0,66.3
TRAIN_04123,2008,2007,ford,mondeo,ZBA,MAZ,338000,2179,0,1,0,0,0,14.95
TRAIN_04124,2005,2005,renault,clio,REM,MAZ,195000,1598,0,0,1,0,0,15.47
TRAIN_04125,2017,2014,skoda,fabia,SLU,POM,205546,1422,0,1,0,0,0,38.14
TRAIN_04126,2011,2004,opel,astra,AGR,DOL,237000,1686,0,1,0,0,0,15.6
TRAIN_04127,2004,2002,opel,meriva,AJX,WIE,170000,1598,0,0,1,0,0,12.35
TRAIN_04128,2006,2005,seat,leon,CZE,SLA,195000,1595,0,0,1,0,0,24.57
TRAIN_04129,2010,2010,nissan,juke,ZHF,ZAC,133000,1618,0,0,1,0,0,45.37
TRAIN_04130,2012,2008,ford,fiesta,KXJ,LUB,136000,1600,0,0,1,0,0,34.97
TRAIN_04131,2009,2008,opel,insignia,KAT,SLA,155885,1998,0,0,1,0,0,39.0
TRAIN_04132,2014,2010,ford,focus,OTM,OPO,150000,1997,0,1,0,0,0,41.47
TRAIN_04133,2003,2002,opel,meriva,PTB,LUU,240000,1598,0,0,0,0,1,8.97
TRAIN_04134,2018,2014,toyota,aygo,SNO,SWI,30314,998,0,0,1,0,0,37.57
TRAIN_04135,2015,2012,honda,cr-v,RZE,POD,128000,1597,0,1,0,0,0,83.07
TRAIN_04136,2005,2002,ford,fiesta,YIO,POM,200000,1299,0,0,1,0,0,8.97
TRAIN_04137,2008,2003,volkswagen,golf,LPL,SLA,188000,1595,0,0,1,0,0,25.35
TRAIN_04138,2008,2004,bmw,seria-1,ORZ,SLA,185456,1995,0,1,0,0,0,25.87
TRAIN_04139,2015,2014,volkswagen,passat,DSA,POM,220000,1968,0,1,0,0,0,86.97
TRAIN_04140,2017,2015,opel,astra,FUA,POM,175000,1598,0,1,0,0,0,58.37
TRAIN_04141,2008,2006,bmw,x5,CUL,WIE,272000,2993,0,1,0,0,0,73.97
TRAIN_04142,2011,2007,audi,a5,UOT,MAZ,223000,1984,0,0,1,0,0,62.4
TRAIN_04143,2007,2004,audi,a4,GQC,MAZ,214200,1781,0,0,1,0,0,44.85
TRAIN_04144,2010,2008,bmw,seria-7,KRA,MAL,258400,2993,0,1,0,0,0,88.27
TRAIN_04145,2016,2009,toyota,avensis,HFE,MAZ,70500,1798,0,0,1,0,0,73.45
TRAIN_04146,2015,2015,renault,espace,WRE,SLA,99000,1598,0,1,0,0,0,88.27
TRAIN_04147,2000,1999,bmw,x5,JRP,WIE,250000,4398,0,0,1,0,0,23.4
TRAIN_04148,2010,2009,opel,astra,TRU,SLA,75000,1598,0,0,1,0,0,43.33
TRAIN_04149,2017,2017,honda,civic,JZV,WIE,42000,2000,0,0,1,0,0,90.87
TRAIN_04150,2008,2004,bmw,seria-1,SWA,WIE,187000,1599,0,0,1,0,0,25.09
TRAIN_04151,2009,2006,ford,s-max,WAR,MAZ,134237,1999,0,0,1,0,0,26.0
TRAIN_04152,2016,2016,kia,sportage,LAZ,SLA,153000,1591,0,0,1,0,0,89.05
TRAIN_04153,2007,2003,volkswagen,golf,INO,KUJ,195000,1595,0,0,1,0,0,24.18
TRAIN_04154,2013,2009,toyota,avensis,WAR,MAZ,201055,1987,0,0,1,0,0,60.97
TRAIN_04155,2015,2014,ford,mondeo,BCZ,DOL,277630,1997,0,1,0,0,0,53.3
TRAIN_04156,2005,2002,honda,accord,ELB,WAR,195420,1998,0,0,1,0,0,25.35
TRAIN_04157,2009,2008,renault,megane,CZE,SLA,215000,1600,0,0,1,0,0,24.7
TRAIN_04158,2016,2011,honda,civic,MUD,POD,50000,1339,0,0,1,0,0,71.37
TRAIN_04159,2006,2000,mercedes-benz,c-klasa,KRA,MAL,251045,2987,0,1,0,0,0,26.39
TRAIN_04160,2016,2014,opel,corsa,PEW,SLA,97000,1398,0,0,1,0,0,37.7
TRAIN_04161,2012,2009,opel,astra,LWO,DOL,90000,1364,0,0,1,0,0,41.47
TRAIN_04162,2009,2007,mazda,6,URR,MAZ,192000,1998,0,1,0,0,0,27.95
TRAIN_04163,2012,2007,ford,mondeo,KOK,POM,139000,1596,0,0,1,0,0,42.51
TRAIN_04164,2019,2018,ford,focus,BIE,SLA,32050,999,0,0,1,0,0,97.37
TRAIN_04165,2017,2014,ford,mondeo,PEP,POM,138282,1997,0,1,0,0,0,80.47
TRAIN_04166,2005,2004,audi,a4,JEL,DOL,265000,1984,0,0,1,0,0,24.05
TRAIN_04167,2018,2015,opel,astra,JEJ,SLA,85300,1399,0,0,1,0,0,83.07
TRAIN_04168,2008,2004,opel,astra,SOS,SLA,154000,1796,0,0,1,0,0,25.87
TRAIN_04169,2014,2009,peugeot,3008,KRA,MAL,177000,1560,0,1,0,0,0,48.75
TRAIN_04170,2010,2006,opel,corsa,HIP,MAL,168000,1229,0,0,1,0,0,20.14
TRAIN_04171,2012,2010,opel,meriva,LEC,SWI,120000,1364,0,0,1,0,0,37.05
TRAIN_04172,2014,2007,skoda,fabia,WAR,MAZ,174000,1598,0,1,0,0,0,23.79
TRAIN_04173,2008,2005,toyota,yaris,PRU,MAZ,168000,1298,0,0,1,0,0,16.64
TRAIN_04174,2018,2018,ford,focus,WAR,MAZ,167540,1499,0,1,0,0,0,62.14
TRAIN_04175,2021,2020,honda,jazz,WIE,MAL,10,1498,0,0,0,1,0,148.46
TRAIN_04176,2015,2012,mitsubishi,space-star,OLA,DOL,30033,999,0,0,1,0,0,32.24
TRAIN_04177,2011,2008,renault,megane,CNG,POD,54000,1598,0,0,1,0,0,32.37
TRAIN_04178,2014,2008,skoda,superb,POZ,WIE,133000,1798,0,0,1,0,0,59.8
TRAIN_04179,2008,2003,bmw,x3,LIM,MAL,304000,1995,0,1,0,0,0,43.55
TRAIN_04180,2007,2005,renault,clio,PIA,MAZ,132182,1998,0,0,0,0,1,32.5
TRAIN_04181,2009,2009,opel,astra,SOP,POM,198000,1364,0,0,1,0,0,20.15
TRAIN_04182,2019,2015,volkswagen,caddy,WAR,MAZ,35518,1968,0,1,0,0,0,125.97
TRAIN_04183,2010,2008,seat,ibiza,FTV,SLA,161000,1198,0,0,1,0,0,23.27
TRAIN_04184,2015,2009,opel,astra,KIE,SWI,227000,1598,0,1,0,0,0,24.05
TRAIN_04185,2011,2008,ford,kuga,CIE,MAZ,224300,1997,0,1,0,0,0,51.87
TRAIN_04186,2007,2007,volkswagen,tiguan,WRO,DOL,166300,1390,0,0,1,0,0,44.07
TRAIN_04187,2001,1996,skoda,octavia,TYE,LOD,280720,1896,0,1,0,0,0,8.84
TRAIN_04188,2016,2012,renault,clio,ZLO,WIE,81000,1149,0,0,1,0,0,41.59
TRAIN_04189,2012,2009,opel,astra,WMQ,LUB,213154,1364,0,0,1,0,0,36.4
TRAIN_04190,2013,2009,bmw,seria-5,TOR,KUJ,238000,2979,0,0,1,0,0,94.25
TRAIN_04191,2014,2011,honda,civic,DPI,ZAC,73300,1339,0,0,1,0,0,61.75
TRAIN_04192,2015,2009,bmw,seria-5,SLU,POM,163000,2993,0,1,0,0,0,104.0
TRAIN_04193,2001,1996,seat,alhambra,YTC,MAL,308000,1896,0,1,0,0,0,6.76
TRAIN_04194,2001,1996,citroen,berlingo,ZWO,MAZ,288000,1587,0,0,0,0,1,11.57
TRAIN_04195,2006,2003,bmw,seria-5,LUB,LUB,330000,2993,0,1,0,0,0,31.2
TRAIN_04196,2011,2010,nissan,juke,PYH,MAZ,132000,1598,0,0,1,0,0,48.1
TRAIN_04197,2009,2004,bmw,seria-1,POZ,WIE,160000,2979,0,0,1,0,0,64.99
TRAIN_04198,2015,2012,mazda,6,QJD,LOD,152000,2488,0,0,1,0,0,109.2
TRAIN_04199,2017,2012,toyota,corolla,VJG,MAL,82899,1364,0,1,0,0,0,79.11
TRAIN_04200,2018,2017,hyundai,i30,LUB,LUB,12697,1368,0,0,1,0,0,71.37
TRAIN_04201,2005,2004,audi,a4,AUG,POL,256000,1896,0,1,0,0,0,23.27
TRAIN_04202,1998,1998,bmw,seria-3,GDA,POM,320127,2494,0,0,0,0,1,25.87
TRAIN_04203,2009,2009,renault,scenic,WEG,MAZ,257700,1397,0,0,1,0,0,23.27
TRAIN_04204,2013,2006,ford,s-max,UOT,MAZ,158000,1997,0,1,0,0,0,51.87
TRAIN_04205,2015,2008,renault,megane,WAR,MAZ,113115,1461,0,1,0,0,0,49.27
TRAIN_04206,2006,2005,audi,q7,YWB,KUJ,190000,4163,0,0,1,0,0,50.57
TRAIN_04207,2004,1997,audi,a6,ISL,MAZ,369258,1896,0,1,0,0,0,14.17
TRAIN_04208,2007,2005,volkswagen,passat,ELB,WAR,157000,1595,0,0,1,0,0,29.77
TRAIN_04209,2012,2010,ford,focus,OMU,WIE,164000,998,0,0,1,0,0,33.8
TRAIN_04210,2017,2017,seat,ibiza,GDA,POM,137138,999,0,0,1,0,0,54.47
TRAIN_04211,2010,2008,opel,insignia,GNI,WIE,223000,1956,0,1,0,0,0,33.67
TRAIN_04212,2016,2009,bmw,seria-5,WAR,MAZ,151000,1995,0,1,0,0,0,111.67
TRAIN_04213,2000,1996,bmw,seria-5,UOT,MAZ,241385,2494,0,0,1,0,0,21.97
TRAIN_04214,2010,2009,mercedes-benz,e-klasa,WAR,MAZ,265162,1796,0,0,1,0,0,58.37
TRAIN_04215,2016,2014,mercedes-benz,c-klasa,WGS,ZAC,127000,1598,0,1,0,0,0,89.05
TRAIN_04216,2011,2008,renault,megane,ROZ,WAR,164852,1397,0,0,1,0,0,29.51
TRAIN_04217,2018,2015,hyundai,tucson,WAS,POL,116000,1991,0,0,1,0,0,102.7
TRAIN_04218,2017,2015,hyundai,tucson,KAT,SLA,85567,1995,0,1,0,0,0,128.57
TRAIN_04219,2011,2008,skoda,superb,RAD,MAZ,224402,3597,0,0,1,0,0,55.25
TRAIN_04220,2006,2004,audi,a4,ZHF,ZAC,235943,1984,0,0,1,0,0,22.75
TRAIN_04221,2010,2007,volkswagen,tiguan,DOW,DOL,239000,1968,0,1,0,0,0,50.57
TRAIN_04222,2011,2008,citroen,c5,GIZ,WAR,242763,1997,0,1,0,0,0,32.37
TRAIN_04223,2018,2012,toyota,auris,KIE,SWI,66678,1798,0,0,0,1,0,107.77
TRAIN_04224,2009,2008,ford,fiesta,FAZ,WIE,255000,1388,0,0,1,0,0,16.9
TRAIN_04225,2011,2008,volvo,xc-60,SIE,MAZ,141000,3192,0,0,1,0,0,62.14
TRAIN_04226,2010,2003,fiat,panda,LPL,SLA,123000,1242,0,0,1,0,0,19.37
TRAIN_04227,2009,2003,bmw,x3,LUB,LUB,274000,1995,0,1,0,0,0,47.58
TRAIN_04228,1998,1998,opel,astra,QJD,LOD,149000,1598,0,0,1,0,0,5.46
TRAIN_04229,2010,2008,hyundai,i20,SZA,WIE,103855,1248,0,0,1,0,0,13.78
TRAIN_04230,2018,2010,ford,focus,KRA,MAL,113806,1498,0,1,0,0,0,64.87
TRAIN_04231,2016,2012,hyundai,i30,WAR,MAZ,97000,1582,0,1,0,0,0,61.1
TRAIN_04232,2011,2009,toyota,avensis,TOR,KUJ,245000,1998,0,1,0,0,0,33.67
TRAIN_04233,2013,2012,seat,leon,BIE,SLA,58000,1968,0,1,0,0,0,71.89
TRAIN_04234,2004,2002,seat,ibiza,JDK,MAZ,195000,1198,0,0,1,0,0,5.46
TRAIN_04235,2011,2008,ford,fiesta,VDL,SWI,167000,1242,0,0,1,0,0,26.65
TRAIN_04236,2016,2014,mercedes-benz,c-klasa,LTW,WIE,68000,1598,0,1,0,0,0,117.0
TRAIN_04237,2007,2002,mercedes-benz,e-klasa,KUT,LOD,240000,1796,0,0,1,0,0,29.77
TRAIN_04238,2002,2002,mercedes-benz,e-klasa,SOC,MAZ,321000,3199,0,0,0,0,1,16.25
TRAIN_04239,2004,2002,renault,megane,GDA,POM,220000,1870,0,1,0,0,0,8.97
TRAIN_04240,2007,2006,citroen,c4-picasso,DRE,LUU,391000,1560,0,1,0,0,0,12.87
TRAIN_04241,2009,2005,opel,zafira,PTB,LUU,210920,1598,0,0,1,0,0,27.17
TRAIN_04242,2010,2010,opel,meriva,SXJ,MAZ,138000,1364,0,0,1,0,0,32.24
TRAIN_04243,2005,1996,skoda,octavia,WAR,MAZ,340599,1781,0,0,1,0,0,11.57
TRAIN_04244,2006,2002,kia,sorento,ULY,WIE,271000,2497,0,1,0,0,0,18.2
TRAIN_04245,2019,2012,bmw,seria-3,BXU,MAZ,37035,1998,0,0,1,0,0,155.87
TRAIN_04246,2006,2002,kia,sorento,SOS,SLA,482000,3497,0,0,0,0,1,20.67
TRAIN_04247,1997,1994,volkswagen,polo,MAR,WIE,96000,1598,0,0,1,0,0,10.01
TRAIN_04248,2011,2010,opel,meriva,BLA,POD,142000,1364,0,0,1,0,0,34.97
TRAIN_04249,2014,2012,mazda,6,BOD,MAZ,75000,2488,0,0,1,0,0,80.6
TRAIN_04250,2011,2010,opel,meriva,GOR,MAZ,160230,1686,0,1,0,0,0,29.64
TRAIN_04251,2019,2014,volkswagen,passat,KDP,DOL,7650,1968,0,1,0,0,0,126.75
TRAIN_04252,2010,2006,kia,ceed,SOM,WIE,149800,1396,0,0,1,0,0,24.57
TRAIN_04253,2015,2008,opel,insignia,CEL,SWI,200000,1956,0,1,0,0,0,50.57
TRAIN_04254,2022,2019,toyota,corolla,FIR,SLA,1,1798,0,0,0,1,0,150.67
TRAIN_04255,2016,2012,audi,a3,XFV,POM,118000,1984,0,0,1,0,0,98.67
TRAIN_04256,2020,2015,opel,astra,VSG,SLA,6200,1199,0,0,1,0,0,85.67
TRAIN_04257,2011,2010,kia,sportage,LEB,POM,120000,1591,0,0,1,0,0,60.97
TRAIN_04258,2015,2013,skoda,octavia,ZAB,SLA,243481,1968,0,1,0,0,0,60.97
TRAIN_04259,2008,2007,hyundai,i30,BED,SLA,109000,1396,0,0,0,0,1,24.31
TRAIN_04260,2018,2015,hyundai,tucson,ILA,WAR,147000,1685,0,1,0,0,0,25.48
TRAIN_04261,2017,2013,nissan,qashqai,GDA,POM,71000,1197,0,0,1,0,0,107.77
TRAIN_04262,2018,2009,toyota,avensis,WAR,MAZ,107377,1798,0,0,1,0,0,108.94
TRAIN_04263,2011,2006,ford,s-max,KAL,WIE,315232,1997,0,1,0,0,0,45.5
TRAIN_04264,2008,2004,ford,focus,SLU,POM,171516,1560,0,1,0,0,0,18.07
TRAIN_04265,2008,2004,ford,focus,RYB,SLA,188859,1798,0,0,1,0,0,24.42
TRAIN_04266,2012,2007,ford,mondeo,WAR,MAZ,271000,1997,0,1,0,0,0,23.4
TRAIN_04267,2012,2011,honda,civic,RAD,MAZ,73602,1798,0,0,1,0,0,58.37
TRAIN_04268,2014,2009,bmw,x1,KRO,WIE,177000,1995,0,1,0,0,0,70.2
TRAIN_04269,2011,2008,seat,ibiza,POR,SLA,229432,1598,0,1,0,0,0,24.57
TRAIN_04270,2018,2013,nissan,qashqai,WAR,MAZ,69000,1618,0,0,1,0,0,122.07
TRAIN_04271,2004,2000,audi,a4,LSC,POM,257200,1896,0,1,0,0,0,21.97
TRAIN_04272,2003,2000,mercedes-benz,c-klasa,OTM,OPO,316000,1796,0,0,0,0,1,15.47
TRAIN_04273,2016,2013,skoda,octavia,CEK,MAZ,206000,1968,0,1,0,0,0,67.47
TRAIN_04274,2014,2007,audi,a5,WQF,DOL,187000,2967,0,1,0,0,0,101.4
TRAIN_04275,2015,2007,audi,a5,LUK,LUB,175000,1798,0,0,1,0,0,81.77
TRAIN_04276,2005,2003,volkswagen,golf,HRT,LUU,169000,1390,0,0,1,0,0,12.87
TRAIN_04277,2014,2012,volvo,v40,MYS,SLA,208000,1969,0,1,0,0,0,59.67
TRAIN_04278,2017,2016,fiat,tipo,WOL,MAL,95000,1368,0,0,0,0,1,56.81
TRAIN_04279,2012,2007,audi,a4,BWV,SWI,173529,1984,0,0,1,0,0,66.3
TRAIN_04280,2017,2009,opel,astra,NDM,SLA,91000,1399,0,0,1,0,0,72.54
TRAIN_04281,2011,2004,volkswagen,caddy,BOL,DOL,280000,1968,0,1,0,0,0,50.05
TRAIN_04282,2009,2003,renault,scenic,NYZ,WIE,159000,1598,0,0,1,0,0,21.45
TRAIN_04283,2005,2001,volkswagen,polo,SZA,WIE,160172,1198,0,0,1,0,0,10.66
TRAIN_04284,2005,2003,fiat,panda,STR,MAZ,3300,1242,0,0,1,0,0,29.77
TRAIN_04285,2017,2011,toyota,yaris,BCZ,DOL,60168,1496,0,0,1,0,0,67.34
TRAIN_04286,2016,2013,nissan,qashqai,ZAB,SLA,96981,1197,0,0,1,0,0,88.4
TRAIN_04287,2017,2008,peugeot,partner,LEG,DOL,85500,1560,0,1,0,0,0,77.99
TRAIN_04288,2006,2004,mercedes-benz,a-klasa,SWI,DOL,97422,1498,0,0,1,0,0,16.25
TRAIN_04289,2021,2019,bmw,seria-1,KRA,MAL,6000,1499,0,0,1,0,0,155.87
TRAIN_04290,2015,2011,volvo,v60,TYC,SLA,154648,1984,0,1,0,0,0,64.87
TRAIN_04291,2017,2012,volvo,v40,QLN,LOD,115600,1969,0,1,0,0,0,115.7
TRAIN_04292,2012,2009,bmw,x1,PIX,MAZ,155000,1997,0,0,1,0,0,76.05
TRAIN_04293,2015,2014,skoda,fabia,POZ,WIE,35000,1197,0,0,1,0,0,64.87
TRAIN_04294,2021,2013,nissan,qashqai,BYT,SLA,10,1332,0,0,1,0,0,140.14
TRAIN_04295,2003,2000,ford,mondeo,OWY,SLA,173000,1798,0,0,1,0,0,11.57
TRAIN_04296,1999,1998,audi,tt,SAD,MAZ,194000,1800,0,0,1,0,0,20.54
TRAIN_04297,2000,1998,opel,astra,MAR,WIE,145000,1796,0,0,1,0,0,8.38
TRAIN_04298,2010,2007,skoda,fabia,ELB,WAR,200000,1199,0,1,0,0,0,22.1
TRAIN_04299,2002,2001,renault,laguna,EYJ,ZAC,153700,1783,0,0,1,0,0,5.07
TRAIN_04300,2014,2009,bmw,seria-5,KAT,SLA,112000,1995,0,1,0,0,0,110.11
TRAIN_04301,2009,2007,mazda,6,DUW,LOD,160000,2184,0,1,0,0,0,28.86
TRAIN_04302,2018,2016,renault,megane,POZ,WIE,95800,1798,0,0,1,0,0,155.61
TRAIN_04303,2018,2010,nissan,juke,TAR,SLA,31000,1618,0,0,1,0,0,117.0
TRAIN_04304,2010,2009,opel,astra,RAD,MAZ,212000,1598,0,0,1,0,0,30.29
TRAIN_04305,2017,2012,toyota,auris,SGD,POD,117043,1598,0,0,1,0,0,93.47
TRAIN_04306,2016,2014,skoda,fabia,BIA,POL,142135,1422,0,1,0,0,0,38.87
TRAIN_04307,2006,2004,audi,a4,DRI,LOD,277000,1968,0,1,0,0,0,18.46
TRAIN_04308,2011,2008,renault,megane,SYP,KUJ,233784,1397,0,0,1,0,0,28.47
TRAIN_04309,2021,2016,renault,megane,VMW,WIE,10,1332,0,0,1,0,0,129.87
TRAIN_04310,2004,2000,mercedes-benz,c-klasa,ZAB,LUU,196000,1796,0,0,1,0,0,18.07
TRAIN_04311,2011,2007,nissan,qashqai,BLO,MAZ,107000,1598,0,0,1,0,0,51.87
TRAIN_04312,2009,2003,ford,c-max,PRZ,POD,171314,1798,0,0,1,0,0,25.61
TRAIN_04313,2006,1997,volkswagen,golf,SOC,MAZ,84200,1595,0,0,1,0,0,20.8
TRAIN_04314,2009,2004,opel,astra,BYD,KUJ,145222,1796,0,0,1,0,0,22.04
TRAIN_04315,2014,2007,skoda,fabia,KAT,SLA,108191,1197,0,0,1,0,0,38.35
TRAIN_04316,2011,2008,renault,megane,TYG,ZAC,142000,1998,0,0,1,0,0,64.87
TRAIN_04317,2006,2003,bmw,seria-5,GWZ,WAR,168000,2996,0,0,0,0,1,51.87
TRAIN_04318,2006,2003,bmw,seria-5,CUH,SLA,256000,2993,0,1,0,0,0,37.57
TRAIN_04319,2020,2016,renault,megane,CFR,MAZ,46950,1461,0,1,0,0,0,103.87
TRAIN_04320,2014,2006,ford,s-max,WUS,MAL,133000,1997,0,1,0,0,0,89.57
TRAIN_04321,2017,2013,skoda,octavia,KAL,WIE,55000,1984,0,0,1,0,0,117.0
TRAIN_04322,2022,2013,hyundai,i10,GDA,POM,4,998,0,0,1,0,0,56.81
TRAIN_04323,2011,2011,volvo,v60,TYR,LUU,249500,1984,0,1,0,0,0,47.45
TRAIN_04324,2008,2002,renault,megane,EDA,WIE,300000,1870,0,1,0,0,0,8.97
TRAIN_04325,2019,2012,kia,ceed,POZ,WIE,68412,1368,0,0,1,0,0,86.97
TRAIN_04326,2005,2004,audi,a4,KRA,MAL,288761,1968,0,1,0,0,0,19.5
TRAIN_04327,2001,1998,bmw,seria-3,POZ,WIE,188000,1951,0,1,0,0,0,9.1
TRAIN_04328,2017,2016,peugeot,3008,LEG,DOL,98300,1199,0,0,1,0,0,129.99
TRAIN_04329,2004,2002,renault,megane,KAT,SLA,164880,1598,0,0,1,0,0,11.05
TRAIN_04330,2019,2018,ford,focus,MYS,SLA,176000,1500,0,1,0,0,0,101.27
TRAIN_04331,2005,2001,skoda,superb,GNI,WIE,278000,2771,0,0,0,0,1,21.97
TRAIN_04332,2002,1998,mercedes-benz,m-klasa,XOK,ZAC,214000,2685,0,1,0,0,0,26.0
TRAIN_04333,2001,1997,volkswagen,golf,PJT,WIE,165000,1598,0,0,1,0,0,5.07
TRAIN_04334,2018,2012,bmw,seria-3,WRO,DOL,94487,2000,0,1,0,0,0,121.55
TRAIN_04335,2006,2005,renault,clio,HDJ,WAR,193130,1598,0,0,1,0,0,11.57
TRAIN_04336,2004,2004,audi,a6,PLO,MAZ,252000,1968,0,1,0,0,0,25.87
TRAIN_04337,2012,2011,bmw,seria-1,YZI,LUU,216992,1995,0,1,0,0,0,51.87
TRAIN_04338,2009,2002,ford,fiesta,YTC,MAL,171000,1242,0,0,1,0,0,28.6
TRAIN_04339,2019,2019,toyota,corolla,TYC,SLA,16895,1598,0,0,1,0,0,109.07
TRAIN_04340,2008,2007,ford,mondeo,LUB,LUB,270045,1999,0,0,1,0,0,18.72
TRAIN_04341,2009,2008,seat,ibiza,WAR,MAZ,167163,1598,0,0,0,0,1,20.8
TRAIN_04342,2000,1994,volkswagen,polo,DTF,POM,180000,1390,0,0,1,0,0,5.07
TRAIN_04343,2006,2004,audi,a4,JES,MAZ,346776,2967,0,1,0,0,0,26.65
TRAIN_04344,2009,2008,opel,insignia,GAJ,MAL,200000,1956,0,1,0,0,0,38.87
TRAIN_04345,2001,2000,audi,a4,UOT,MAZ,167000,1984,0,0,1,0,0,14.17
TRAIN_04346,2013,2012,hyundai,i30,LOD,LOD,20860,1591,0,0,1,0,0,58.5
TRAIN_04347,2003,2001,volkswagen,polo,FDD,DOL,138000,1198,0,0,1,0,0,10.27
TRAIN_04348,2009,2008,citroen,c5,DAB,SLA,204000,1997,0,1,0,0,0,33.8
TRAIN_04349,2011,2009,bmw,seria-5,BYD,KUJ,298959,1995,0,1,0,0,0,66.3
TRAIN_04350,2013,2012,kia,ceed,GDY,POM,187000,1582,0,1,0,0,0,45.5
TRAIN_04351,2017,2010,ford,focus,ZUP,WIE,94300,1499,0,0,1,0,0,71.37
TRAIN_04352,2016,2008,volvo,xc-60,ZAB,SLA,216490,1969,0,1,0,0,0,89.7
TRAIN_04353,2012,2008,citroen,berlingo,FXV,MAZ,142515,1560,0,1,0,0,0,35.75
TRAIN_04354,2017,2010,ford,focus,MLE,DOL,160000,1600,0,0,0,0,1,51.87
TRAIN_04355,2014,2012,renault,clio,PLO,MAZ,169700,898,0,0,1,0,0,34.84
TRAIN_04356,2009,2009,peugeot,3008,GRU,KUJ,197000,1598,0,0,1,0,0,30.55
TRAIN_04357,2018,2015,honda,hr-v,GLI,SLA,28000,1498,0,0,1,0,0,107.77
TRAIN_04358,2017,2010,ford,focus,PLO,MAZ,172000,1997,0,1,0,0,0,64.87
TRAIN_04359,2019,2012,mazda,6,PIA,MAZ,23001,1998,0,0,1,0,0,123.5
TRAIN_04360,2009,2004,kia,sportage,WAR,MAZ,165300,1991,0,1,0,0,0,31.98
